tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	TIMEOUT	1800.603019	1800.9745131162927	247.721984		TIMEOUT	1800.613874	1800.8000219156966	139.124736		false	5.405516	5.646156116388738	157.208576	6230	TIMEOUT	1800.617564	1800.8320185039192	164.388864		TIMEOUT	1800.614091	1800.7883963109925	132.272128	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	unknown	0.54086	0.690136980265379	104.357888		unknown	0.351813	0.4715618286281824	104.222720		false	8.388161	8.573372679762542	143.020032	4581	TIMEOUT	1800.637173	1800.8645805576816	465.850368		false	0.760311	0.8991669826209545	122.093568	189
pomdps-unsat_mem_2_network_2.yml	unsat	false	unknown	0.546968	0.6946403644979	103.178240		unknown	0.353884	0.46715384628623724	103.256064		false	1.285973	1.4708719300106168	139.935744	878	false	1219.230454	1219.4617854766548	148.660224		false	0.41045	0.5253016920760274	105.803776	235
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	TIMEOUT	1800.618884	1800.9071688689291	210.264064		TIMEOUT	1800.615753	1800.8330158740282	223.088640		false	326.423758	326.6449912218377	1168.875520	365661	false	113.178537	113.36687161307782	171.335680		TIMEOUT	1800.556094	1801.4473414970562	132.710400	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	unknown	0.532005	0.6740867290645838	103.190528		unknown	0.330936	0.476268133148551	103.608320		false	1.025135	1.2248331224545836	139.468800	325	TIMEOUT	1800.614013	1800.8752278098837	171.802624		false	0.551225	0.6666271407157183	105.709568	47
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	unknown	0.572167	0.7210061103105545	104.550400		unknown	0.498896	0.6481874575838447	104.333312		false	223.353959	223.55990287847817	157.880320	11373	TIMEOUT	1800.654365	1800.8792973319069	805.347328		false	75.070406	75.20297743659467	203.358208	2671
pomdps-unsat_mem_2_refuel-06_2.yml	unsat	false	TIMEOUT	1800.619502	1800.9085417091846	243.671040		TIMEOUT	1800.619531	1800.8214197354391	186.785792		TIMEOUT	1800.980077	1801.2653906056657	5318.811648		TIMEOUT	1800.628071	1800.8575834417716	321.232896		TIMEOUT	1800.618276	1800.8245979510248	160.575488	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	unknown	0.502815	0.647984154522419	103.444480		unknown	0.482417	0.613442687317729	103.473152		false	667.978798	668.1594503112137	988.708864	575661	TIMEOUT	1800.615405	1800.8362052300945	161.710080		false	19.627872	19.765717457979918	118.075392	30764
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	unknown	0.529114	0.67661527171731	103.747584		unknown	0.492024	0.6213486064225435	103.346176		false	256.815267	257.03221097774804	362.393600	195453	TIMEOUT	1800.626783	1800.831991107203	326.545408		false	2.658264	2.7955125207081437	116.752384	3648
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml	unsat	false	false	0.869221	1.0176644288003445	146.624512	300	false	0.649334	0.7864102376624942	147.910656	451	false	1.36097	1.5677420618012547	154.931200	903	false	10.113001	10.27596589550376	166.371328		false	0.495481	0.6069384692236781	132.489216	448
pomdps-unsat_mem_3_maze-alex_3.yml	unsat	false	TIMEOUT	1800.615731	1800.8823317727074	243.056640		false	0.530368	0.6760980980470777	139.431936	1	false	0.562052	0.756747935898602	154.669056	1	TIMEOUT	1800.612148	1800.8820509286597	170.414080		false	0.393497	0.5216144202277064	132.272128	1
pomdps-unsat_mem_3_network_3.yml	unsat	false	unknown	0.485744	0.6204336183145642	103.186432		unknown	0.431285	0.5595548488199711	103.735296		false	287.399025	287.62775406241417	288.186368	149876	TIMEOUT	1800.620266	1800.8422286538407	165.142528		false	89.169623	89.30112663749605	118.222848	195022
pomdps-unsat_mem_3_query-s2_3.yml	unsat	false	unknown	0.511089	0.6551027419045568	103.485440		unknown	0.334691	0.43866471759974957	103.342080		false	183.501522	183.70704085100442	180.912128	41108	TIMEOUT	1800.623021	1800.8534657862037	251.080704		false	15.65199	15.781634292565286	116.334592	2639
pomdps-unsat_mem_3_query-s3_3.yml	unsat	false	unknown	0.553805	0.7142107076942921	106.209280		unknown	0.361495	0.4702825713902712	106.074112		false	221.870124	222.08163537736982	166.072320	2724	TIMEOUT	1800.711351	1800.9391537159681	1921.921024		false	44.155457	44.30272390879691	332.025856	382
pomdps-unsat_mem_3_refuel-06_3.yml	unsat	false	TIMEOUT	1800.615145	1800.9223411362618	245.960704		TIMEOUT	1800.602236	1800.8188738645986	212.283392		TIMEOUT	1800.815109	1801.292386284098	4155.645952		TIMEOUT	1800.594072	1800.932028889656	667.566080		TIMEOUT	1800.617075	1800.8309180941433	182.980608	
pomdps-unsat_mem_4_4x3-95_4.yml	unsat	false	unknown	0.365956	0.5060458332300186	103.747584		unknown	0.335458	0.4621821418404579	103.534592		TIMEOUT	1800.708351	1800.948058298789	1458.810880		TIMEOUT	1800.615858	1800.8351005334407	171.401216		false	611.742699	611.951328445226	137.904128	1264468
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml	unsat	false	false	1.144106	1.2708589769899845	146.886656	784	false	3.415101	3.5284995967522264	149.438464	13382	false	5.349374	5.53336794860661	156.254208	7413	false	1466.507152	1466.741987189278	193.396736		false	5.635263	5.788896012119949	132.485120	13229
