   BENCHMARK INFORMATION
benchmark definition:    comparison_robust.xml
name:                    comparison_robust
run sets:                SMPMC, PAYNT-AR-1-by-1, PAYNT-AR-MDP-Eval, SMT(LRA)
date:                    Fri, 2025-07-25 19:28:37 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 4 with options '-m molehill --ce none --constraint existsforall' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
mdp-families-sat_mem_1_avoid-8-2_1.yml                                 TIMEOUT                       1800.67     1801.47        None
mdp-families-sat_mem_1_catch-5_1.yml                                   true                             3.40        4.15        None
mdp-families-sat_mem_1_dpm-switch-q10-big-big-family_1.yml             true                          1169.52     1170.31        None
mdp-families-sat_mem_1_dpm-switch-q10-big-family_1.yml                 true                          1019.51     1020.34        None
mdp-families-sat_mem_1_dpm-switch-q10-big_1.yml                        true                           139.10      139.85        None
mdp-families-sat_mem_1_dpm-switch-q10_1.yml                            true                            43.05       43.79        None
mdp-families-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml       TIMEOUT                       1800.90     1801.68        None
mdp-families-sat_mem_1_obstacles-10-6-skip-easy_1.yml                  TIMEOUT                       1800.60     1801.38        None
mdp-families-sat_mem_1_obstacles-demo_1.yml                            true                             0.41        1.12        None
mdp-families-sat_mem_1_pacman-6_1.yml                                  true                             1.27        1.97        None
mdp-families-sat_mem_1_rocks-4-2_1.yml                                 true                             0.48        1.16        None
mdp-families-sat_mem_1_rocks-6-4-big-family_1.yml                      TIMEOUT                       1800.61     1801.34        None
mdp-families-sat_mem_1_rocks-6-4_1.yml                                 true                             1.50        2.15        None
mdp-families-sat_mem_1_rocks-8-1_1.yml                                 true                             0.51        1.17        None
mdp-families-sat_mem_1_rover-100-big-big-family_1.yml                  OUT OF MEMORY                   80.89       86.01        None
mdp-families-sat_mem_1_rover-100-big_1.yml                             true                             0.62        1.25        None
mdp-families-sat_mem_1_rover-1000-big-family_1.yml                     TIMEOUT                       1800.99     1801.69        None
mdp-families-sat_mem_1_rover-1000_1.yml                                true                             3.30        3.93        None
mdp-families-sat_mem_1_uav-operator-roz-workload-big-family_1.yml      TIMEOUT                       1800.73     1801.35        None
mdp-families-sat_mem_1_uav-operator-roz-workload_1.yml                 true                            10.36       10.92        None
mdp-families-sat_mem_1_uav-roz-big-family_1.yml                        true                           140.21      140.78        None
mdp-families-sat_mem_1_uav-roz_1.yml                                   true                             8.29        8.87        None
mdp-families-sat_mem_1_virus-big-family_1.yml                          unknown                        252.19      252.76        None
other-sat_box-pushing.yml                                              TIMEOUT                       1800.63     1800.85        None
other-sat_dpm.yml                                                      TIMEOUT                       1800.68     1800.91        None
other-sat_maze.yml                                                     true                             0.40        0.55        None
pomdp-families-sat_mem_1_dpm-switch-q10_1.yml                          true                            37.44       37.60        None
pomdp-families-sat_mem_1_dpm_1.yml                                     true                           322.76      322.92        None
pomdp-families-sat_mem_1_refuel-04_1.yml                               true                             0.40        0.52        None
pomdp-families-sat_mem_1_rover-100_1.yml                               true                             2.09        2.25        None
pomdp-families-sat_mem_1_rover_1.yml                                   true                           313.38      313.51        None
pomdp-families-sat_mem_2_dpm-switch-q10_2.yml                          TIMEOUT                       1800.62     1800.83        None
pomdp-families-sat_mem_2_dpm_2.yml                                     TIMEOUT                       1800.63     1800.84        None
pomdp-families-sat_mem_2_obstacles-8-3_2.yml                           TIMEOUT                       1800.61     1800.90        None
pomdp-families-sat_mem_2_obstacles-8-6_2.yml                           TIMEOUT                       1800.63     1800.80        None
pomdp-families-sat_mem_2_refuel-04_2.yml                               true                             0.61        0.73        None
pomdp-families-sat_mem_2_rover-100_2.yml                               true                            10.51       10.67        None
pomdp-families-sat_mem_3_obstacles-8-3_3.yml                           TIMEOUT                       1800.61     1800.91        None
pomdp-families-sat_mem_3_obstacles-8-6_3.yml                           TIMEOUT                       1800.62     1800.82        None
mdp-families-unsat_mem_1_avoid-8-2-big-family_1.yml                    TIMEOUT                       1800.73     1800.96        None
mdp-families-unsat_mem_1_avoid-8-2-easy-big-family_1.yml               TIMEOUT                       1800.63     1800.83        None
mdp-families-unsat_mem_1_avoid-8-2-easy_1.yml                          false                            2.55        2.70        None
mdp-families-unsat_mem_1_avoid-8-2_1.yml                               TIMEOUT                       1800.68     1800.89        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-big-family_1.yml           false                          182.44      182.60        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-family_1.yml               TIMEOUT                       1800.62     1800.78        None
mdp-families-unsat_mem_1_dpm-switch-q10-big_1.yml                      TIMEOUT                       1800.62     1800.81        None
mdp-families-unsat_mem_1_dpm-switch-q10_1.yml                          TIMEOUT                       1800.62     1800.81        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml     TIMEOUT                       1800.85     1801.06        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy_1.yml                TIMEOUT                       1800.61     1800.80        None
mdp-families-unsat_mem_1_obstacles-demo_1.yml                          false                            0.50        0.66        None
mdp-families-unsat_mem_1_rover-100-big-big-family_1.yml                OUT OF MEMORY                   87.19       91.13        None
