tool	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
benchmark-general-sat_mem_2_obstacles-2-3_15.yml	OUT OF MEMORY	61.55815	69.17316230107099	16000.000000		true	5.207909	5.526158548891544	209.948672	96
benchmark-general-sat_mem_2_obstacles-2-3_3.yml	false	0.952975	1.122126535512507	157.069312		false	0.481096	0.6482828389853239	155.205632	0
benchmark-general-sat_mem_2_obstacles-2-3_5.yml	false	1.428165	1.6299979258328676	157.143040		false	0.530632	0.7102186055853963	155.648000	0
benchmark-general-sat_mem_2_obstacles-2-3_7.yml	false	1.156624	1.3613742403686047	158.810112		false	0.625919	0.812171240337193	155.451392	0
benchmark-general-sat_mem_2_obstacles-2-3_9.yml	false	2.295314	2.4980408465489745	160.190464		false	1.32107	1.4981509363278747	155.484160	0
benchmark-general-sat_mem_3_obstacles-3-3_1.yml	false	3.609438	3.8055957537144423	179.798016		false	0.636946	0.8306858139112592	155.205632	0
benchmark-general-sat_mem_3_obstacles-3-3_11.yml	false	10.257666	10.466454605571926	187.772928		false	2.901492	3.0878257965669036	158.027776	0
benchmark-general-sat_mem_3_obstacles-3-3_13.yml	false	184.154934	184.34752936381847	243.740672		false	30.223123	30.395715108141303	179.474432	577
benchmark-general-sat_mem_3_obstacles-3-3_15.yml	false	499.620786	499.8333676671609	272.105472		false	114.925677	115.12346062716097	181.760000	2969
benchmark-general-sat_mem_3_obstacles-3-3_3.yml	false	7.053303	7.265615369193256	180.088832		false	0.479257	0.6989180482923985	156.098560	0
benchmark-general-sat_mem_3_obstacles-3-3_5.yml	false	7.21489	7.424186651594937	181.157888		false	0.722905	0.9300854746252298	155.791360	0
benchmark-general-sat_mem_3_obstacles-3-3_7.yml	false	7.668252	7.872224864549935	182.816768		false	0.95888	1.1310218768194318	155.672576	0
benchmark-general-sat_mem_3_obstacles-3-3_9.yml	false	6.013573	6.220721998251975	185.012224		false	1.170291	1.3520965138450265	155.717632	0
