   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Thu, 2025-07-24 15:01:43 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_3_4x5x2-95_3.yml              unknown                          0.45        0.61        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.47        0.65        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.62     1800.88        None
pomdps-sat_mem_3_network_3.yml               unknown                          0.38        0.54        None
pomdps-sat_mem_3_query-s2_3.yml              unknown                          0.40        0.56        None
pomdps-sat_mem_3_query-s3_3.yml              unknown                          0.43        0.58        None
pomdps-sat_mem_3_refuel-06_3.yml             TIMEOUT                       1800.62     1800.92        None
pomdps-sat_mem_4_4x3-95_4.yml                unknown                          0.47        0.62        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.75        0.89        None
jair-unsat_box-pushing-1fsc.yml              unknown                          2.76        2.93        None
jair-unsat_box-pushing-2fsc.yml              unknown                          7.98        8.16        None
jair-unsat_dpm.yml                           TIMEOUT                       1800.63     1800.90        None
jair-unsat_grid-10-sl-4fsc.yml               false                           21.48       21.65        None
jair-unsat_grid-meet-sl-2fsc.yml             TIMEOUT                       1800.64     1800.96        None
jair-unsat_grid.yml                          false                            0.69        0.87        None
jair-unsat_grid3x3-1fsc.yml                  unknown                          0.73        0.91        None
jair-unsat_grid3x3-2fsc.yml                  unknown                          3.51        3.68        None
jair-unsat_herman.yml                        TIMEOUT                       1800.66     1800.87        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.63     1800.90        None
jair-unsat_maze.yml                          TIMEOUT                       1800.61     1801.08        None
jair-unsat_pole-res.yml                      unknown                          0.66        0.81        None
jair-unsat_pole.yml                          unknown                          0.73        0.87        None
jair-unsat_recycling-2fsc.yml                unknown                          0.53        0.69        None
jair-unsat_recycling-3fsc.yml                unknown                          0.60        0.75        None
jair-unsat_refuel-06-res.yml                 TIMEOUT                       1800.63     1800.90        None
jair-unsat_tiny_rewards.yml                  unknown                          0.36        0.51        None
pomdps-unsat_mem_1_4x3-95_1.yml              unknown                          0.35        0.49        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            unknown                          0.46        0.61        None
pomdps-unsat_mem_1_drone-4-1_1.yml           TIMEOUT                       1800.63     1800.87        None
pomdps-unsat_mem_1_drone-4-2_1.yml           TIMEOUT                       1800.60     1801.10        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.64     1800.89        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.57        0.73        None
pomdps-unsat_mem_1_hallway_1.yml             unknown                          0.90        1.07        None
pomdps-unsat_mem_1_maze-alex_1.yml           false                           11.66       11.80        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        unknown                          0.34        0.47        None
pomdps-unsat_mem_1_network_1.yml             unknown                          0.33        0.46        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.41        0.54        None
pomdps-unsat_mem_1_query-s2_1.yml            unknown                          0.40        0.52        None
pomdps-unsat_mem_1_query-s3_1.yml            unknown                          0.35        0.48        None
pomdps-unsat_mem_1_refuel-06_1.yml           TIMEOUT                       1800.63     1800.87        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.63     1800.87        None
pomdps-unsat_mem_1_rocks-12_1.yml            TIMEOUT                       1800.63     1800.90        None
pomdps-unsat_mem_2_4x3-95_2.yml              unknown                          0.35        0.49        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            unknown                          0.35        0.50        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.61        0.76        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.62     1800.91        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        unknown                          0.55        0.70        None
pomdps-unsat_mem_2_network_2.yml             unknown                          0.58        0.73        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.62     1800.93        None
pomdps-unsat_mem_2_query-s2_2.yml            unknown                          0.50        0.65        None
pomdps-unsat_mem_2_query-s3_2.yml            unknown                          0.54        0.70        None
