tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	false	5.430699	5.6109469616785645	157.454336	6230	TIMEOUT	1800.617548	1800.837356894277	164.306944		TIMEOUT	1800.629166	1800.8313259743154	139.034624		TIMEOUT	1800.623367	1800.9124089162797	213.495808		TIMEOUT	1800.616848	1800.784818964079	131.952640	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	false	11.859106	12.037340607494116	143.249408	4581	TIMEOUT	1800.637008	1800.8959594573826	465.940480		unknown	0.474222	0.60538708884269	104.103936		unknown	0.546045	0.6974947201088071	104.210432		false	1.26999	1.4059123927727342	121.659392	189
pomdps-unsat_mem_2_network_2.yml	unsat	false	false	1.393755	1.5859337830916047	139.902976	878	false	947.238432	947.4185239207	148.652032		unknown	0.499089	0.6370503297075629	102.981632		unknown	0.581348	0.7321321023628116	102.977536		false	0.572225	0.7062783828005195	105.340928	235
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	false	363.749129	363.95536181889474	1167.454208	365661	false	131.352282	131.5456589097157	170.741760		TIMEOUT	1800.617407	1800.8524007173255	220.086272		TIMEOUT	1800.620541	1800.9289683941752	209.215488		TIMEOUT	1800.546723	1801.4547394001856	131.997696	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	false	1.854663	2.0461083063855767	139.075584	325	TIMEOUT	1800.619292	1800.818317511119	171.737088		unknown	0.463217	0.5985930450260639	102.920192		unknown	0.500305	0.6485710991546512	102.907904		false	0.485748	0.5906591415405273	105.541632	47
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	false	258.475364	258.67610368784517	158.007296	11373	TIMEOUT	1800.652786	1800.86458618287	807.321600		unknown	0.555856	0.7096355017274618	104.181760		unknown	0.540339	0.6962538985535502	104.161280		false	74.334737	74.459372038953	204.468224	2671
pomdps-unsat_mem_2_refuel-06_2.yml	unsat	false	TIMEOUT	1800.983905	1801.2447851048782	5321.744384		TIMEOUT	1800.627252	1800.8962851343676	320.114688		TIMEOUT	1800.619393	1800.8172891801223	186.515456		TIMEOUT	1800.62606	1800.8664634563029	243.429376		TIMEOUT	1800.614454	1800.8121358091012	160.747520	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	false	660.994838	661.1770313028246	990.613504	575661	TIMEOUT	1800.615683	1800.8302791798487	161.284096		unknown	0.485438	0.6198576306924224	103.243776		unknown	0.369923	0.49760129768401384	103.510016		false	14.176757	14.288153747096658	118.124544	30764
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	false	281.013011	281.2242257511243	362.426368	195453	TIMEOUT	1800.628342	1800.8613838264719	326.078464		unknown	0.522	0.658308943733573	103.460864		unknown	0.37281	0.5005476344376802	103.448576		false	4.131683	4.280316866002977	116.428800	3648
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml	unsat	false	false	1.381815	1.5863163396716118	154.996736	903	false	18.032262	18.21955214254558	166.449152		false	0.641299	0.7870964119210839	147.628032	452	false	0.635374	0.7779467022046447	146.522112	300	false	0.637122	0.77322927583009	132.202496	448
pomdps-unsat_mem_3_maze-alex_3.yml	unsat	false	false	0.629285	0.8496515983715653	154.918912	1	TIMEOUT	1800.614352	1800.8208098402247	172.097536		false	0.50575	0.6413521412760019	139.554816	1	TIMEOUT	1800.59992	1800.8906815899536	250.822656		false	0.498007	0.6403355412185192	131.690496	1
pomdps-unsat_mem_3_network_3.yml	unsat	false	false	328.966788	329.19004771020263	288.989184	149876	TIMEOUT	1800.613503	1800.9195559406653	164.978688		unknown	0.44501	0.585787670686841	102.924288		unknown	0.393315	0.5062022423371673	103.014400		false	85.255788	85.41703601181507	117.895168	195022
pomdps-unsat_mem_3_query-s2_3.yml	unsat	false	false	206.303342	206.51732774171978	182.177792	41108	TIMEOUT	1800.619405	1800.855821439065	251.179008		unknown	0.453031	0.5831471811980009	103.190528		unknown	0.392489	0.531415693461895	103.137280		false	26.756381	26.8909030277282	116.379648	2639
pomdps-unsat_mem_3_query-s3_3.yml	unsat	false	false	222.628591	222.84363225009292	166.633472	2724	TIMEOUT	1800.709363	1800.952534516342	1924.333568		unknown	0.502152	0.6509459661319852	106.192896		unknown	0.405999	0.5373574616387486	106.082304		false	44.490017	44.62991629727185	333.336576	382
pomdps-unsat_mem_3_refuel-06_3.yml	unsat	false	TIMEOUT	1800.803069	1801.0694671226665	4366.815232		TIMEOUT	1800.588567	1800.934593952261	677.142528		TIMEOUT	1800.61305	1800.8403866346925	210.857984		TIMEOUT	1800.620805	1800.8344845911488	248.721408		TIMEOUT	1800.614439	1800.828998672776	183.775232	
pomdps-unsat_mem_4_4x3-95_4.yml	unsat	false	TIMEOUT	1800.708005	1800.9603036604822	1456.422912		TIMEOUT	1800.621937	1800.836251928471	171.241472		unknown	0.500334	0.6482281321659684	103.239680		unknown	0.406569	0.5369103671982884	103.157760		false	605.752982	605.9366675550118	137.871360	1264468
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml	unsat	false	false	7.993153	8.181726629845798	156.225536	7413	false	1457.609996	1457.8332237759605	193.716224		false	4.681538	4.8310042237862945	149.217280	13378	false	1.169506	1.3089476926252246	146.554880	784	false	3.745216	3.8689924124628305	132.177920	13229
