   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA), SMPMC
date:                    Mon, 2025-07-21 16:26:29 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 6 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_3_query-s2_3.yml              true                             0.64        0.78        None
pomdps-sat_mem_3_query-s3_3.yml              true                            91.29       91.43        None
pomdps-sat_mem_3_refuel-06_3.yml             true                             8.13        8.26        None
pomdps-sat_mem_4_4x3-95_4.yml                true                           151.03      151.19        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.91        1.06        None
jair-unsat_box-pushing-1fsc.yml              false                            2.89        3.02        None
jair-unsat_box-pushing-2fsc.yml              false                           46.78       46.95        None
jair-unsat_dpm.yml                           false                            0.94        1.07        None
jair-unsat_grid-10-sl-4fsc.yml               TIMEOUT                       1800.62     1800.77        None
jair-unsat_grid-meet-sl-2fsc.yml             false                           96.61       96.76        None
jair-unsat_grid.yml                          false                            2.25        2.40        None
jair-unsat_grid3x3-1fsc.yml                  false                            1.54        1.68        None
jair-unsat_grid3x3-2fsc.yml                  OUT OF MEMORY                 1293.16     1293.35        None
jair-unsat_herman.yml                        false                           78.74       78.88        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.61     1800.79        None
jair-unsat_maze.yml                          TIMEOUT                       1800.62     1800.79        None
jair-unsat_pole-res.yml                      false                            0.46        0.61        None
jair-unsat_pole.yml                          false                            1.68        1.83        None
jair-unsat_recycling-2fsc.yml                false                            0.53        0.68        None
jair-unsat_recycling-3fsc.yml                false                            4.13        4.27        None
jair-unsat_refuel-06-res.yml                 false                            0.67        0.82        None
jair-unsat_tiny_rewards.yml                  false                            0.45        0.56        None
pomdps-unsat_mem_1_4x3-95_1.yml              false                            0.34        0.48        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            false                            0.45        0.61        None
pomdps-unsat_mem_1_drone-4-1_1.yml           false                            1.39        1.54        None
pomdps-unsat_mem_1_drone-4-2_1.yml           false                            0.59        0.73        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.64     1800.84        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.39        0.50        None
pomdps-unsat_mem_1_hallway_1.yml             TIMEOUT                       1800.73     1800.92        None
pomdps-unsat_mem_1_maze-alex_1.yml           TIMEOUT                       1800.61     1800.78        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        false                            3.49        3.63        None
pomdps-unsat_mem_1_network_1.yml             false                            0.45        0.60        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.49        0.63        None
pomdps-unsat_mem_1_query-s2_1.yml            false                            0.49        0.64        None
pomdps-unsat_mem_1_query-s3_1.yml            false                            1.20        1.35        None
pomdps-unsat_mem_1_refuel-06_1.yml           false                            1.10        1.23        None
pomdps-unsat_mem_1_refuel-20_1.yml           true                          1776.06     1776.29        None
pomdps-unsat_mem_1_rocks-12_1.yml            false                          325.87      326.00        None
pomdps-unsat_mem_2_4x3-95_2.yml              false                            0.62        0.76        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            false                            0.88        1.03        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.55        0.69        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.62     1800.80        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        false                            1.25        1.38        None
pomdps-unsat_mem_2_network_2.yml             false                            0.65        0.80        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.55     1801.44        None
pomdps-unsat_mem_2_query-s2_2.yml            false                            0.76        0.91        None
pomdps-unsat_mem_2_query-s3_2.yml            false                           87.60       87.76        None
pomdps-unsat_mem_2_refuel-06_2.yml           TIMEOUT                       1800.62     1800.78        None
pomdps-unsat_mem_3_4x3-95_3.yml              false                           18.28       18.43        None
pomdps-unsat_mem_3_4x5x2-95_3.yml            false                            2.50        2.63        None
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml    false                            0.49        0.62        None
pomdps-unsat_mem_3_maze-alex_3.yml           false                            0.37        0.49        None
pomdps-unsat_mem_3_network_3.yml             false                           87.70       87.85        None
pomdps-unsat_mem_3_query-s2_3.yml            false                           28.02       28.17        None
pomdps-unsat_mem_3_query-s3_3.yml            false                           48.84       49.00        None
pomdps-unsat_mem_3_refuel-06_3.yml           TIMEOUT                       1800.62     1800.80        None
pomdps-unsat_mem_4_4x3-95_4.yml              false                          614.60      614.80        None
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml    false                            3.87        4.01        None
----------------------------------------------------------------------------------------------------------
Run set 2                                    done                         38165.40     1931.46           -


PAYNT-CEGIS
Run set 3 of 6 with options 'build/paynt/paynt.py --method cegis' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------
jair-sat_box-pushing-1fsc.yml                unknown                          2.85        3.61        None
jair-sat_box-pushing-2fsc.yml                unknown                          8.67        9.41        None
jair-sat_dpm.yml                             true                             1.11        1.88        None
jair-sat_grid-10-sl-4fsc.yml                 true                             0.72        1.46        None
jair-sat_grid-meet-sl-2fsc.yml               true                            39.75       40.50        None
jair-sat_grid.yml                            true                             0.68        1.41        None
jair-sat_grid3x3-1fsc.yml                    unknown                          0.69        1.39        None
jair-sat_grid3x3-2fsc.yml                    unknown                          2.78        3.49        None
jair-sat_herman.yml                          true                            36.49       37.18        None
jair-sat_maze-sl-5.yml                       TIMEOUT                       1800.60     1801.48        None
jair-sat_maze.yml                            true                            14.66       15.34        None
jair-sat_pole-res.yml                        unknown                          0.51        1.18        None
jair-sat_pole.yml                            unknown                          0.55        1.23        None
jair-sat_recycling-2fsc.yml                  unknown                          0.47        1.11        None
jair-sat_recycling-3fsc.yml                  unknown                          0.47        1.12        None
jair-sat_refuel-06-res.yml                   TIMEOUT                       1800.61     1801.41        None
jair-sat_tiny_rewards.yml                    unknown                          0.44        1.07        None
pomdps-sat_mem_1_4x3-95_1.yml                unknown                          0.38        0.99        None
pomdps-sat_mem_1_4x5x2-95_1.yml              unknown                          0.50        1.11        None
pomdps-sat_mem_1_drone-4-1_1.yml             TIMEOUT                       1800.60     1801.44        None
pomdps-sat_mem_1_drone-4-2_1.yml             TIMEOUT                       1800.57     1801.89        None
pomdps-sat_mem_1_drone-8-2_1.yml             TIMEOUT                       1800.60     1801.44        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.40        0.95        None
pomdps-sat_mem_1_hallway_1.yml               unknown                          1.02        1.60        None
pomdps-sat_mem_1_maze-alex_1.yml             true                             1.02        1.59        None
pomdps-sat_mem_1_milos-aaai97_1.yml          unknown                          0.43        0.98        None
pomdps-sat_mem_1_network_1.yml               unknown                          0.39        0.70        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.41        0.71        None
pomdps-sat_mem_1_query-s2_1.yml              unknown                          0.48        0.77        None
pomdps-sat_mem_1_query-s3_1.yml              unknown                          0.45        0.79        None
pomdps-sat_mem_1_refuel-06_1.yml             true                           387.16      387.51        None
pomdps-sat_mem_1_refuel-20_1.yml             true                             7.67        7.98        None
pomdps-sat_mem_1_rocks-12_1.yml              TIMEOUT                       1800.61     1801.02        None
pomdps-sat_mem_2_4x3-95_2.yml                unknown                          0.41        0.64        None
pomdps-sat_mem_2_4x5x2-95_2.yml              unknown                          0.44        0.66        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.43        0.66        None
pomdps-sat_mem_2_maze-alex_2.yml             true                           282.28      282.54        None
pomdps-sat_mem_2_milos-aaai97_2.yml          unknown                          0.38        0.61        None
pomdps-sat_mem_2_network_2.yml               unknown                          0.40        0.56        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             0.44        0.59        None
pomdps-sat_mem_2_query-s2_2.yml              unknown                          0.36        0.51        None
pomdps-sat_mem_2_query-s3_2.yml              unknown                          0.44        0.61        None
pomdps-sat_mem_2_refuel-06_2.yml             TIMEOUT                       1800.61     1800.93        None
pomdps-sat_mem_3_4x3-95_3.yml                unknown                          0.42        0.62        None
pomdps-sat_mem_3_4x5x2-95_3.yml              unknown                          0.44        0.64        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.49        0.67        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.62     1800.93        None
pomdps-sat_mem_3_network_3.yml               unknown                          0.44        0.60        None
pomdps-sat_mem_3_query-s2_3.yml              unknown                          0.40        0.57        None
pomdps-sat_mem_3_query-s3_3.yml              unknown                          0.41        0.57        None
pomdps-sat_mem_3_refuel-06_3.yml             TIMEOUT                       1800.62     1800.93        None
pomdps-sat_mem_4_4x3-95_4.yml                unknown                          0.38        0.53        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.63        0.77        None
jair-unsat_box-pushing-1fsc.yml              unknown                          2.66        2.83        None
jair-unsat_box-pushing-2fsc.yml              unknown                          8.73        8.90        None
jair-unsat_dpm.yml                           TIMEOUT                       1800.62     1801.00        None
jair-unsat_grid-10-sl-4fsc.yml               false                           20.84       21.01        None
jair-unsat_grid-meet-sl-2fsc.yml             TIMEOUT                       1800.64     1800.89        None
jair-unsat_grid.yml                          false                            0.59        0.76        None
jair-unsat_grid3x3-1fsc.yml                  unknown                          0.93        1.11        None
jair-unsat_grid3x3-2fsc.yml                  unknown                          2.30        2.46        None
jair-unsat_herman.yml                        TIMEOUT                       1800.66     1800.92        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.62     1800.92        None
jair-unsat_maze.yml                          TIMEOUT                       1800.62     1800.83        None
jair-unsat_pole-res.yml                      unknown                          0.62        0.78        None
jair-unsat_pole.yml                          unknown                          0.74        0.89        None
jair-unsat_recycling-2fsc.yml                unknown                          0.51        0.65        None
jair-unsat_recycling-3fsc.yml                unknown                          0.62        0.78        None
jair-unsat_refuel-06-res.yml                 TIMEOUT                       1800.63     1800.85        None
jair-unsat_tiny_rewards.yml                  unknown                          0.35        0.50        None
pomdps-unsat_mem_1_4x3-95_1.yml              unknown                          0.50        0.65        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            unknown                          0.37        0.49        None
pomdps-unsat_mem_1_drone-4-1_1.yml           TIMEOUT                       1800.63     1800.86        None
pomdps-unsat_mem_1_drone-4-2_1.yml           TIMEOUT                       1800.62     1800.95        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.63     1800.89        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.55        0.70        None
pomdps-unsat_mem_1_hallway_1.yml             unknown                          1.29        1.48        None
pomdps-unsat_mem_1_maze-alex_1.yml           false                            7.60        7.74        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        unknown                          0.51        0.64        None
pomdps-unsat_mem_1_network_1.yml             unknown                          0.51        0.66        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.56        0.71        None
pomdps-unsat_mem_1_query-s2_1.yml            unknown                          0.42        0.57        None
pomdps-unsat_mem_1_query-s3_1.yml            unknown                          0.59        0.75        None
pomdps-unsat_mem_1_refuel-06_1.yml           TIMEOUT                       1800.62     1800.84        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.63     1800.87        None
pomdps-unsat_mem_1_rocks-12_1.yml            TIMEOUT                       1800.62     1800.86        None
pomdps-unsat_mem_2_4x3-95_2.yml              unknown                          0.51        0.67        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            unknown                          0.53        0.68        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.65        0.80        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.62     1800.85        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        unknown                          0.52        0.66        None
pomdps-unsat_mem_2_network_2.yml             unknown                          0.53        0.68        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.62     1800.87        None
pomdps-unsat_mem_2_query-s2_2.yml            unknown                          0.52        0.66        None
pomdps-unsat_mem_2_query-s3_2.yml            unknown                          0.56        0.71        None
pomdps-unsat_mem_2_refuel-06_2.yml           TIMEOUT                       1800.62     1800.87        None
pomdps-unsat_mem_3_4x3-95_3.yml              unknown                          0.58        0.73        None
pomdps-unsat_mem_3_4x5x2-95_3.yml            unknown                          0.54        0.70        None
