tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml	unsat	false	false	0.346352	0.45323594380170107	132.198400	35	false	0.626877	0.7843960616737604	146.337792	72	false	0.875344	1.0604145098477602	156.246016		false	0.658186	0.8622808493673801	154.685440	78	false	0.408907	0.5258905375376344	147.009536	36
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	TIMEOUT	1800.617506	1800.7659128112718	131.952640		TIMEOUT	1800.613763	1800.9912068760023	247.115776		TIMEOUT	1800.613243	1800.8256076229736	164.515840		false	8.811427	9.005520731210709	157.106176	6230	TIMEOUT	1800.609722	1800.8237262107432	139.087872	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	false	1.282861	1.4130683680996299	121.683968	189	unknown	0.42538	0.5388101916760206	104.259584		TIMEOUT	1800.63767	1800.9108751043677	465.850368		false	14.345955	14.556005475111306	143.151104	4581	unknown	0.355025	0.4626459814608097	104.112128	
pomdps-unsat_mem_2_network_2.yml	unsat	false	false	0.68687	0.820001196116209	105.336832	235	unknown	0.510384	0.6408262811601162	102.805504		false	948.028012	948.2441998450086	148.766720		false	1.427468	1.6243026060983539	140.013568	878	unknown	0.346102	0.45202144514769316	102.895616	
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	TIMEOUT	1800.548574	1801.4901433773339	131.993600		TIMEOUT	1800.624578	1800.9600487435237	216.182784		false	134.054952	134.25573941040784	171.462656		false	326.190827	326.362990536727	1167.749120	365661	TIMEOUT	1800.617146	1800.8150531081483	222.547968	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	false	0.734151	0.880101409740746	105.529344	47	unknown	0.510499	0.6461782064288855	102.920192		TIMEOUT	1800.619717	1800.8488059267402	171.454464		false	1.348231	1.507005420513451	139.333632	325	unknown	0.340086	0.451527651399374	102.936576	
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	false	81.432114	81.58245813380927	204.566528	2671	unknown	0.580732	0.7340281726792455	104.157184		TIMEOUT	1800.651473	1800.8942983746529	805.376000		false	223.394621	223.60447579156607	158.183424	11373	unknown	0.354504	0.4853986231610179	104.222720	
pomdps-unsat_mem_2_refuel-06_2.yml	unsat	false	TIMEOUT	1800.618321	1800.8076554955915	160.178176		TIMEOUT	1800.629495	1800.8648596471176	243.363840		TIMEOUT	1800.627069	1800.8630556352437	321.159168		TIMEOUT	1800.985998	1801.2760755252093	5284.933632		TIMEOUT	1800.617194	1800.8511324487627	186.703872	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	false	18.854954	18.985031543299556	118.091776	30764	unknown	0.359709	0.473298953846097	103.239680		TIMEOUT	1800.61909	1800.8168907826766	161.923072		false	661.011599	661.2692557852715	990.146560	575661	unknown	0.391243	0.5085081346333027	103.243776	
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	false	4.177582	4.311112597584724	116.420608	3648	unknown	0.373823	0.5142698045819998	103.464960		TIMEOUT	1800.628004	1800.8430876852944	326.139904		false	309.111939	309.3227446228266	362.733568	195453	unknown	0.39139	0.524399645626545	103.460864	
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml	unsat	false	false	0.619448	0.7705638790503144	132.288512	448	false	0.930431	1.0859164269641042	146.477056	300	false	10.778728	10.967623455449939	167.149568		false	0.947225	1.1328160129487514	154.722304	903	false	0.53072	0.6552730901166797	147.607552	451
pomdps-unsat_mem_3_maze-alex_3.yml	unsat	false	false	0.620649	0.7606884725391865	131.686400	1	TIMEOUT	1800.623876	1800.910106963478	241.721344		TIMEOUT	1800.615662	1800.8448035959154	172.105728		false	0.396292	0.6162799028679729	154.902528	1	false	0.39831	0.511522046290338	139.395072	1
pomdps-unsat_mem_3_network_3.yml	unsat	false	false	89.30016	89.46220121346414	117.886976	195022	unknown	0.35764	0.4919111914932728	103.243776		TIMEOUT	1800.61649	1800.8457874478772	165.228544		false	277.30274	277.529646769166	286.851072	149876	unknown	0.369813	0.47503258753567934	103.170048	
pomdps-unsat_mem_3_query-s2_3.yml	unsat	false	false	15.208264	15.321734401397407	116.121600	2639	unknown	0.512734	0.6571562131866813	103.182336		TIMEOUT	1800.622956	1800.814782436937	250.818560		false	153.551473	153.74810936115682	181.624832	41108	unknown	0.371719	0.4814731925725937	103.010304	
pomdps-unsat_mem_3_query-s3_3.yml	unsat	false	false	59.148841	59.294231473468244	333.074432	382	unknown	0.557803	0.7084118416532874	105.910272		TIMEOUT	1800.706746	1800.931738355197	1920.163840		false	239.284313	239.4986302535981	166.735872	2724	unknown	0.388426	0.5270272912457585	105.926656	
pomdps-unsat_mem_3_refuel-06_3.yml	unsat	false	TIMEOUT	1800.617937	1800.8207795023918	184.000512		TIMEOUT	1800.617698	1800.8715307908133	243.331072		TIMEOUT	1800.596833	1800.9139724075794	668.069888		TIMEOUT	1800.839326	1801.07125927601	4366.213120		TIMEOUT	1800.61779	1800.8412332171574	211.021824	
pomdps-unsat_mem_4_4x3-95_4.yml	unsat	false	false	633.466632	633.6762189893052	137.732096	1264468	unknown	0.5333	0.6790753733366728	103.239680		TIMEOUT	1800.613743	1800.874267289415	171.397120		TIMEOUT	1800.707758	1800.9531863126904	1458.196480		unknown	0.483283	0.6370526282116771	103.604224	
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml	unsat	false	false	3.813961	3.937764053232968	132.018176	13229	false	1.651392	1.8028835812583566	146.595840	784	false	1411.634121	1411.850825198926	194.162688		false	7.50315	7.726726688444614	156.762112	7413	false	4.703894	4.859608452767134	149.221376	13406
