   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Tue, 2025-07-29 21:15:45 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-unsat_mem_1_drone-4-2_1.yml           false                            0.70        0.85        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.65     1800.82        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.48        0.62        None
pomdps-unsat_mem_1_hallway_1.yml             TIMEOUT                       1800.73     1800.95        None
pomdps-unsat_mem_1_maze-alex_1.yml           TIMEOUT                       1800.61     1800.83        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        false                            2.31        2.44        None
pomdps-unsat_mem_1_network_1.yml             false                            0.39        0.52        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.51        0.65        None
pomdps-unsat_mem_1_query-s2_1.yml            false                            0.47        0.60        None
pomdps-unsat_mem_1_query-s3_1.yml            false                            1.21        1.35        None
pomdps-unsat_mem_1_refuel-06_1.yml           false                            1.08        1.22        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.67     1800.87        None
pomdps-unsat_mem_1_rocks-12_1.yml            false                          337.59      337.74        None
pomdps-unsat_mem_2_4x3-95_2.yml              false                            0.69        0.83        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            false                            0.85        0.99        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.50        0.64        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.61     1800.76        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        false                            1.24        1.38        None
pomdps-unsat_mem_2_network_2.yml             false                            0.59        0.73        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.56     1801.36        None
pomdps-unsat_mem_2_query-s2_2.yml            false                            0.77        0.92        None
pomdps-unsat_mem_2_query-s3_2.yml            false                           93.94       94.08        None
pomdps-unsat_mem_2_refuel-06_2.yml           TIMEOUT                       1800.62     1800.79        None
pomdps-unsat_mem_3_4x3-95_3.yml              false                           18.83       18.96        None
pomdps-unsat_mem_3_4x5x2-95_3.yml            false                            2.68        2.80        None
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml    false                            0.50        0.65        None
pomdps-unsat_mem_3_maze-alex_3.yml           false                            0.39        0.51        None
pomdps-unsat_mem_3_network_3.yml             false                          100.98      101.12        None
pomdps-unsat_mem_3_query-s2_3.yml            false                           28.99       29.13        None
pomdps-unsat_mem_3_query-s3_3.yml            false                           51.50       51.64        None
pomdps-unsat_mem_3_refuel-06_3.yml           TIMEOUT                       1800.62     1800.80        None
pomdps-unsat_mem_4_4x3-95_4.yml              false                          623.27      623.48        None
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml    false                            4.94        5.08        None
----------------------------------------------------------------------------------------------------------
Run set 2                                    done                         38426.38     1954.08           -


PAYNT-CEGIS
Run set 3 of 5 with options 'build/paynt/paynt.py --method cegis' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------
jair-sat_box-pushing-1fsc.yml                unknown                          2.89        3.64        None
jair-sat_box-pushing-2fsc.yml                unknown                         10.19       10.95        None
jair-sat_dpm.yml                             true                            48.75       49.53        None
jair-sat_grid-10-sl-4fsc.yml                 true                             0.76        1.52        None
jair-sat_grid-meet-sl-2fsc.yml               true                            40.07       40.82        None
jair-sat_grid.yml                            true                             0.76        1.51        None
jair-sat_grid3x3-1fsc.yml                    unknown                          0.72        1.46        None
jair-sat_grid3x3-2fsc.yml                    unknown                          2.36        3.09        None
jair-sat_herman.yml                          true                            36.42       37.13        None
jair-sat_maze-sl-5.yml                       TIMEOUT                       1800.60     1801.58        None
jair-sat_maze.yml                            true                            14.36       15.02        None
jair-sat_pole-res.yml                        unknown                          0.59        1.29        None
jair-sat_pole.yml                            unknown                          0.60        1.29        None
jair-sat_recycling-2fsc.yml                  unknown                          0.43        1.09        None
jair-sat_recycling-3fsc.yml                  unknown                          0.45        1.09        None
jair-sat_refuel-06-res.yml                   TIMEOUT                       1800.61     1801.34        None
jair-sat_tiny_rewards.yml                    unknown                          0.47        1.10        None
pomdps-sat_mem_1_4x3-95_1.yml                unknown                          0.46        1.08        None
pomdps-sat_mem_1_4x5x2-95_1.yml              unknown                          0.44        1.01        None
pomdps-sat_mem_1_drone-4-1_1.yml             TIMEOUT                       1800.61     1801.37        None
pomdps-sat_mem_1_drone-4-2_1.yml             TIMEOUT                       1800.60     1801.53        None
pomdps-sat_mem_1_drone-8-2_1.yml             TIMEOUT                       1800.61     1801.34        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.46        1.04        None
pomdps-sat_mem_1_hallway_1.yml               unknown                          0.88        1.48        None
pomdps-sat_mem_1_maze-alex_1.yml             true                             1.01        1.60        None
pomdps-sat_mem_1_milos-aaai97_1.yml          unknown                          0.41        1.00        None
pomdps-sat_mem_1_network_1.yml               unknown                          0.42        0.73        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.41        0.72        None
