 120 	
   1 cputime (s)	cputime (s)
   1 symbiotic 9.0.0-dev-b34dd3a1	VeriFuzz 1.2.11
   1 symbiotic.SV-COMP23_termination.Termination-Other	verifuzz.SV-COMP23_termination.Termination-Other
   1 5.361434748	
   1 5.370462564	
   1 5.382406538	
   1 5.408896488	2.271034656
   1 5.440779708	
   1 5.476847144	
   1 5.482124421	
   1 5.509595817	1.935228138
   1 5.523104929	
   1 5.541435396	
   1 5.661884783	2.25920533
   1 5.709291902	
   1 5.762736245	
   1 5.812297398	
   1 	5.93448604
   1 5.941888705	2.480684373
   1 	5.990417023
   1 	6.099976616
   1 	6.35269135
   1 6.656765822	
   1 	6.959415736
   1 	7.11399242
   1 	7.121090307
   1 	7.130629298
   1 	7.19205369
   1 7.419945372	
   1 7.506559103	2.755365882
   1 8.109233716	2.739942898
   1 	8.253312816
   1 	8.258805135
   1 	8.299894458
   1 	8.447499312
   1 8.623668	2.832709831
   1 	8.968341061
   1 	9.1895873
   1 9.309203676	
   1 	9.388416463
   1 	9.438678273
   1 	9.867607907
   1 	9.986363621
   1 	10.164153424
   1 	10.304794973
   1 	10.309114076
   1 	10.396167309
   1 	10.611087527
   1 10.65964121	
   1 	10.896315001
   1 	11.125321749
   1 11.384911341	3.872848772
   1 11.634707893	
   1 12.121119062	2.784503988
   1 12.467628021	
   1 12.654382831	
   1 	13.129438313
   1 	13.14750162
   1 	13.385323888
   1 13.579159133	3.304565251
   1 	13.695373476
   1 	13.799286862
   1 14.329855129	3.217191038
   1 14.547727006	3.418557727
   1 14.600478424	3.094832985
   1 14.750888542	3.616540521
   1 15.163040785	3.550047326
   1 15.590032327	16.662690013
   1 16.072912951	3.575194825
   1 17.170311299	2.424028012
   1 17.674945561	3.540049425
   1 17.703205006	14.268737666
   1 	18.578304259
   1 18.98022508	3.828908515
   1 19.092465344	3.37884086
   1 	19.169602853
   1 	19.181676599
   1 19.375504723	3.316792941
   1 19.45596342	3.58110604
   1 19.494893456	4.074569256
   1 19.602902198	4.008541945
   1 19.639734674	3.840414656
   1 	19.64660788
   1 	19.68093665
   1 	19.816723311
   1 20.103599285	3.417071485
   1 	20.110761554
   1 20.350978254	3.789457861
   1 	20.545942488
   1 20.624877775	3.234846499
   1 	20.807315269
   1 21.051742349	3.662943686
   1 21.241325503	3.712415608
   1 	21.269122826
   1 21.950394856	3.614935316
   1 22.657267833	3.416953664
   1 22.878174294	3.847405769
   1 22.915529889	4.119648006
   1 23.120604208	3.754088748
   1 23.407325157	3.585765924
   1 24.112138872	3.572966366
   1 24.1258698	4.176681429
   1 	24.515445519
   1 25.899568963	3.948063295
   1 25.974477946	3.775980898
   1 26.066368205	3.770809977
   1 26.575601554	3.804615934
   1 27.059191534	3.536714285
   1 27.106200111	3.557994207
   1 27.130386505	3.709287762
   1 27.414198737	3.547746448
   1 27.416758268	3.524995238
   1 27.504486823	4.111925525
   1 27.556803366	4.27543406
   1 27.774373495	3.750265493
   1 27.962881849	3.891760663
   1 28.041936388	3.807251665
   1 28.150079689	3.991783567
   1 28.495951855	4.155849612
   1 28.51589372	3.763094842
   1 28.538511007	3.701306979
   1 28.757910709	3.478428035
   1 29.151899402	3.752035652
   1 29.190263151	3.593787151
   1 29.234509845	3.447057869
   1 	29.480950668
   1 29.541684525	3.501426729
   1 29.550110849	4.104487447
   1 29.568806965	3.985474238
   1 29.580239815	3.728402365
   1 29.609180268	3.343639227
   1 29.646094608	3.687494011
   1 29.808982968	3.543045589
   1 29.85086535	3.996410203
   1 29.880437384	3.814901661
   1 30.786187136	3.375484084
   1 30.799966199	3.588518422
   1 30.968175628	4.034266911
   1 30.971730724	3.512536477
   1 30.981511461	3.546093822
   1 31.178951504	3.715083098
   1 31.786764603	3.680167927
   1 33.49225516	3.587315502
   1 33.584806487	4.156323776
   1 33.863234008	3.562939923
   1 33.964764961	3.518594755
   1 34.07265668	3.981635817
   1 34.143846941	4.190094776
   1 34.176736282	3.918525635
   1 34.190343877	4.160454599
   1 34.309408416	4.058252072
   1 34.618870329	4.182398384
   1 35.052835489	3.661034703
   1 35.14613537	4.094603434
   1 35.231118212	4.835331076
   1 35.316589621	3.916647219
   1 35.808238108	3.616082074
   1 36.19222556	4.205189461
   1 36.634484651	4.247559356
   1 36.636735154	3.932603471
   1 36.88759832	3.582668093
   1 36.971946718	3.666662142
   1 37.165936246	4.001704316
   1 37.547555097	3.62937279
   1 37.611000138	3.841756173
   1 37.7774265	4.084280776
   1 38.152508667	4.111332374
   1 38.213573678	4.152337763
   1 	38.802965238
   1 38.987399736	3.993636922
   1 39.203971866	3.66623639
   1 39.553161	4.270191993
   1 39.602043013	3.88394954
   1 39.637582226	4.035546458
   1 39.677440162	4.565659428
   1 39.867148134	4.68217998
   1 40.197627983	4.152287335
   1 40.314186952	2.826527225
   1 40.527045826	4.372574264
   1 40.625875584	3.84162842
   1 40.649975857	3.000255602
   1 40.69146123	4.077254939
   1 40.786055458	3.825726716
   1 40.816298052	4.217527788
   1 40.921391035	4.22452083
   1 41.009471886	3.75587672
   1 41.151772991	3.847603556
   1 41.440783605	4.160766099
   1 41.83956381	4.28306164
   1 41.901599024	3.920368978
   1 42.030795756	3.947024376
   1 42.05109943	5.000632877
   1 42.150921383	4.024850988
   1 42.159001003	3.647504305
   1 42.363547312	3.801871325
   1 42.776364524	3.796313371
   1 43.031635465	3.744764201
   1 43.08166496	3.734083736
   1 	43.176504266
   1 43.227978625	3.774792493
   1 43.518110522	3.975755329
   1 43.616091137	3.7790185
   1 43.921192923	
   1 44.120128904	4.073574346
   1 44.299195501	3.726726942
   1 44.44009085	4.279221401
   1 	44.662240421
   1 44.966702799	3.982827607
   1 44.973248373	
   1 44.977432562	
   1 45.035950683	3.829344935
   1 45.110980126	
   1 45.188738342	
   1 45.234915088	
   1 45.472313668	
   1 45.591802386	
   1 45.601695787	
   1 45.809705745	
   1 45.915236801	
   1 45.936902326	4.518908348
   1 46.155452197	
   1 46.169644719	
   1 46.240372869	
   1 46.286195677	
   1 46.383642175	
   1 46.430408778	4.115987407
   1 46.46887888	
   1 46.547248463	4.643952444
   1 46.652381131	3.747119471
   1 47.255088245	
   1 47.644274001	3.79504735
   1 	47.698544381
   1 47.882973419	4.129076785
   1 48.157459445	
   1 	48.338659089
   1 48.657684004	4.544800009
   1 48.734370317	
   1 49.017766383	2.998561279
   1 49.657733374	4.156830869
   1 49.876302431	4.9928248
   1 49.986153121	4.006063036
   1 50.286667718	3.757166656
   1 50.372646436	3.640094161
   1 50.642212613	4.727617898
   1 51.73763801	
   1 51.92922282	3.983260826
   1 52.291039583	5.118445813
   1 52.460821748	4.271511845
   1 52.781837481	4.355022269
   1 53.526412047	4.178367932
   1 53.545310066	4.427184305
   1 53.573273813	4.425016505
   1 53.69276868	4.341877682
   1 53.926429822	4.570345661
   1 53.967654842	2.826725181
   1 54.469416111	3.85928591
   1 54.527684783	3.908530427
   1 55.652702403	4.739298968
   1 55.985515554	4.547874465
   1 56.042733031	4.73116774
   1 56.228260863	4.874078413
   1 56.355441284	4.760159994
   1 56.8445758	
   1 57.149292121	4.316610013
   1 57.686393936	
   1 	58.402606286
   1 59.505805168	4.813240844
   1 60.74144959	4.673752135
   1 61.924136651	4.706404952
   1 62.27160882	4.808513806
   1 62.527194711	4.816966032
   1 64.035200145	4.732422903
   1 64.496796929	4.820427047
   1 64.591305074	4.762940403
   1 64.823624674	
   1 65.428314029	4.72843032
   1 68.455591143	4.651507495
   1 80.74278679	2.605822321
   1 110.889735932	
   1 	193.760854814
   1 	226.894295339
   1 	233.848123792
   1 	233.935305791
   1 	234.090375972
   1 	234.138352102
   1 	234.43700889
   1 	236.947290855
   1 	239.733464522
   1 	241.895508722
   1 242.344540371	3.237187471
   1 	242.711625389
   1 	244.641609365
   1 	248.198551858
   1 	248.5796038
   1 	249.034421012
   1 	249.109100654
   1 	249.148490883
   1 	249.201085692
   1 	249.989930659
   1 	250.038938146
   1 	250.225585665
   1 	250.705972718
   1 	250.931424657
   1 	251.264707443
   1 	251.479271923
   1 	251.727652113
   1 	251.970817928
   1 	252.209459492
   1 	252.29434187
   1 	252.699321107
   1 	253.394059722
   1 	253.530386273
   1 	254.371266949
   1 	254.507223148
   1 	254.825699396
   1 	254.959241059
   1 	255.154517956
   1 285.795134699	
   1 347.374651231	1.636660677
   1 	351.126950319
   1 374.75083277	1.721153945
   1 387.652722613	2.955456825
   1 510.058013294	19.829696866
   1 667.521312408	2.670274141
   1 688.514787827	2.528332963
   1 798.854844404	3.934895337
   1 804.873545229	2.893090635
   1 846.953550439	3.447686758
   1 878.376170443	4.509566792
